symbol,name,price_usd,change_abs,change_pct,market_cap_usd,volume_24h_usd,volume_since0_usd,total_volume_all_24h,circulating_supply,vol_ratio,price_usd_log,market_cap_log,volume_24h_log,node_id,degree_centrality,pagerank
UFARM-USD,UniFarm USD,0.001069,-0.000294,-0.2155,41028.0,43413.0,43413.0,43413.0,38376000.0,1.0581310324656332,0.0010684290263776397,10.62203441272879,10.678537248715708,2321,0.0019665683382497543,0.00033818899040249944
FLOT-USD,Fire Lotto USD,0.001488,-1.6e-05,-0.0105,40899.0,11.0,11.0,11.0,27482000.0,0.00026895523117924646,0.0014868940249912726,10.618885342030893,2.4849066497880004,2322,0.0022943297279580466,0.00032826080544862764
SMTY-USD,Smoothy USD,0.00803,6.1e-05,0.0077,40872.0,153975.0,153975.0,153975.0,5090000.0,3.767248972401644,0.00799793111106208,10.618224977338851,11.94455202509496,2323,0.0029498525073746312,0.00039261057486689454
BTW-USD,BitWhite USD,0.001119,-5.8e-05,-0.049400000000000006,40644.0,82993.0,82993.0,82993.0,36325000.0,2.0419496112587345,0.0011183743861644267,10.612631106180674,11.326523595009121,2324,0.0022943297279580466,0.0003397045288565854
GBX-USD,GoByte USD,0.004187,-1.8e-05,-0.0042,40085.0,36.0,36.0,36.0,9575000.0,0.00089809155544468,0.004178258906311816,10.598782425153532,3.6109179126442243,2325,0.002622091117666339,0.0003636210110082733
BERN-USD,BERNcash USD,0.000558,-2e-06,-0.0042,39763.0,1.0,1.0,1.0,71234000.0,2.5149007871639463e-05,0.0005578443758894779,10.590717259332036,0.6931471805599453,2326,0.0022943297279580466,0.00035936517106651544
KFX-USD,KnoxFS USD,0.058584,-0.000247,-0.0042,39303.0,0.0,0.0,0.0,670896.0,0.0,0.056932166025619735,10.579081573848484,0.0,2327,0.0016388069485414618,0.00027240978005568914
GB-USD,GoldBlocks USD,0.002512,-1.1e-05,-0.0042,39095.0,2.0,2.0,2.0,15564000.0,5.115743701240568e-05,0.0025088502017593926,10.57377543894999,1.0986122886681096,2328,0.0019665683382497543,0.00031089791568327755
ROAD9145-USD,Yellow Road USD,0.012689,-2.2e-05,-0.0017000000000000001,38493.0,1.0,1.0,1.0,3034000.0,2.5978749383004704e-05,0.012609169245169393,10.55825766397507,0.6931471805599453,2329,0.0019665683382497543,0.0003241285936516319
OMC-USD,omchain USD,0.0002,0.0,0.0,38097.0,109614.0,109614.0,109614.0,190399000.0,2.8772344279077093,0.00019998000266626675,10.547917066298643,11.604729505445265,2330,0.002622091117666339,0.0003576409325767727
UNIFY-USD,Unify USD,0.002093,-9e-06,-0.0042,38066.0,2.0,2.0,2.0,18185000.0,5.254032469920664e-05,0.002090812726943283,10.547103044065024,1.0986122886681096,2331,0.0016388069485414618,0.00026449067617074465
STAR-USD,Starbase USD,0.000199,0.0,-0.0001,37331.0,872432.0,872432.0,872432.0,187500000.0,23.37017492164689,0.00019898020212647435,10.527606146685637,13.679041139279207,2332,0.0032776138970829235,0.0004229376291491449
MARTK-USD,Martkist USD,0.002177,-9e-06,-0.0042,36905.0,3611.0,3611.0,3611.0,16952000.0,0.09784582034954613,0.0021746337690675297,10.516129418436423,8.192016914536875,2333,0.0019665683382497543,0.00030317599777308376
XPA-USD,XPA USD,0.000643,-1e-05,-0.016,36789.0,10.0,10.0,10.0,57178000.0,0.0002718203810921743,0.0006427933640731892,10.51298134809882,2.3978952727983707,2334,0.0019665683382497543,0.00028785914711752005
ARAW-USD,ARAW USD,1.8e-05,0.0,-0.016,36648.0,1.0,1.0,1.0,1994000000.0,2.7286618642217856e-05,1.7999838001943975e-05,10.509141421812947,0.6931471805599453,2335,0.0016388069485414618,0.00026673972119747863
BURN-USD,Blockburn USD,1.8e-05,0.0,-0.016,36357.0,23.0,23.0,23.0,1978000000.0,0.0006326154523200484,1.7999838001943975e-05,10.501169541278006,3.1780538303479458,2336,0.0022943297279580466,0.00032509433017464685
PVT-USD,Pivot Token USD,7.07e-06,8.4e-07,0.1354,36293.0,7689.0,7689.0,7689.0,5135000000.0,0.21185903617777532,7.069975007667797e-06,10.49940771733497,8.94767606249969,2337,0.0022943297279580466,0.0003347703794521146
GCN-USD,GCN Coin USD,2.1e-07,4e-08,0.2339,36202.0,1.0,1.0,1.0,172077000000.0,2.762278327164245e-05,2.099999779500031e-07,10.496897267308269,0.6931471805599453,2338,0.0022943297279580466,0.00035480060889643035
JET-USD,Jetcoin USD,0.002791,-0.000572,-0.1702,35636.0,43640.0,43640.0,43640.0,12768000.0,1.2246043326972724,0.0027871123913639005,10.48113970295765,10.683752354441571,2339,0.0016388069485414618,0.00029151514925079234
AFEN-USD,AFEN Blockchain Network USD,0.000239,-5e-06,-0.0212,35149.0,221.0,221.0,221.0,146865000.0,0.006287518848331389,0.00023897144404982413,10.46737989723881,5.402677381872279,2340,0.002622091117666339,0.0003771068740779861
VIDZ-USD,PureVidz USD,0.000279,-1e-06,-0.0042,34966.0,20.0,20.0,20.0,125280000.0,0.0005719842132357147,0.00027896108673769855,10.462160038559306,3.044522437723423,2341,0.002622091117666339,0.0003621642613614576
NOR-USD,Noir USD,0.001675,-7e-06,-0.0042,34766.0,0.0,0.0,0.0,20761000.0,0.0,0.0016735987520087087,10.4564239400025,0.0,2342,0.0022943297279580466,0.0003712148195984408
GFX-USD,GamyFi Platform USD,0.041942,-0.001083,-0.0252,34601.0,283.0,283.0,283.0,825000.0,0.008178954365480766,0.04108627959387829,10.451666762843468,5.648974238161206,2343,0.0019665683382497543,0.0002936339832638137
XRA-USD,Ratecoin USD,0.000279,-1e-06,-0.0042,34176.0,24.0,24.0,24.0,122449000.0,0.0007022471910112359,0.00027896108673769855,10.439308182191418,3.2188758248682006,2344,0.002622091117666339,0.0003656743356756961
WSPP13119-USD,Wolf Safe Poor People (Polygon) USD,1.1e-05,-2e-06,-0.147,34100.0,40627.0,40627.0,40627.0,3162000000.0,1.191407624633431,1.0999939500443663e-05,10.43708198835482,10.612212763059391,2345,0.0019665683382497543,0.0003321612725602247
CSPN-USD,Crypto Sports Network USD,0.012406,-1e-06,-0.0001,33962.0,23.0,23.0,23.0,2738000.0,0.000677227489547141,0.01232967618253061,10.43302697574622,3.1780538303479458,2346,0.0022943297279580466,0.00032210855614846467
ASW-USD,AdaSwap USD,4.7e-05,-2e-06,-0.0365,33891.0,28614.0,28614.0,28614.0,720170000.0,0.8442949455607683,4.6998895534606445e-05,10.430934277318356,10.261686334843203,2347,0.0016388069485414618,0.00028311123400336633
DGC-USD,Digitalcoin USD,0.000821,-4.3e-05,-0.050300000000000004,33312.0,11605.0,11605.0,11605.0,40596000.0,0.3483729586935639,0.0008206631638490455,10.413702990176423,9.359277484750553,2348,0.0016388069485414618,0.0003048122613017232
GRIMM-USD,Grimm USD,0.000558,-2e-06,-0.0042,33772.0,6.0,6.0,6.0,60501000.0,0.00017766196849461092,0.0005578443758894779,10.427416945679095,1.9459101490553132,2349,0.0019665683382497543,0.0002894851486620773
XPY-USD,PayCoin USD,0.002791,-1.2e-05,-0.0042,33479.0,0.0,0.0,0.0,11995000.0,0.0,0.0027871123913639005,10.418703524603412,0.0,2350,0.0019665683382497543,0.0003264142505150363
NIFT-USD,Niftify USD,0.002881,-0.00022,-0.071,33139.0,7444.0,7444.0,7444.0,11501000.0,0.22462959051268896,0.002876857873237713,10.408496290980555,8.915297945118109,2351,0.0016388069485414618,0.00029496679375471763
SPK-USD,SparksPay USD,0.002624,-1.1e-05,-0.0042,32582.0,0.0,0.0,0.0,12419000.0,0.0,0.0026205633225815997,10.391545958948146,0.0,2352,0.0019665683382497543,0.0003264128503698158
KFT-USD,Knit Finance USD,0.006635,0.001123,0.20379999999999998,32511.0,16788.0,16788.0,16788.0,4900000.0,0.5163790716988096,0.006613085270245853,10.389364530938154,9.728479189036397,2353,0.0022943297279580466,0.000335443289067251
KOI-USD,Koi Network USD,0.0018,-2.2e-05,-0.0121,32398.0,575659.0,575659.0,575659.0,18000000.0,17.76834989814186,0.0017983819413793735,10.38588283710658,13.263272487617737,2354,0.0029498525073746312,0.0003814127654605901
GSR-USD,GeyserCoin USD,0.0187,-7.9e-05,-0.0042,32042.0,10.0,10.0,10.0,1714000.0,0.000312090381374446,0.018527304613883622,10.374834029757805,2.3978952727983707,2355,0.002622091117666339,0.00036636524172055243
AIX-USD,Aigang USD,0.001086,-2.2e-05,-0.0203,31801.0,1178.0,1178.0,1178.0,29275000.0,0.03704286028741235,0.00108541072859391,10.367284459872343,7.072421900537371,2356,0.0022943297279580466,0.0003537863891958537
ORMEUS-USD,Ormeus Coin USD,0.000881,-1.9e-05,-0.0206,31632.0,1.0,1.0,1.0,35905000.0,3.161355589276682e-05,0.0008806121472821132,10.361956158466594,0.6931471805599453,2357,0.0016388069485414618,0.0002628752134754747
ALP-USD,CoinAlpha USD,0.000226,2e-06,0.0102,31517.0,6.0,6.0,6.0,139436000.0,0.0001903734492496113,0.00022597446584707325,10.358314090182017,1.9459101490553132,2358,0.002622091117666339,0.0003825464143153826
DOE-USD,Dogs Of Elon USD,0.000162,-5e-06,-0.0292,31178.0,1160.0,1160.0,1160.0,192112000.0,0.03720572198344987,0.00016198687941700385,10.347500070256531,7.057036981697891,2359,0.0022943297279580466,0.00035402704579666597
UNIT-USD,Universal Currency USD,0.001954,-8e-06,-0.0042,31160.0,4.0,4.0,4.0,15949000.0,0.00012836970474967908,0.0019520934252274067,10.346922591895922,1.6094379124341003,2360,0.0022943297279580466,0.0003327559063619212
NEVA-USD,NevaCoin USD,0.005722,-2.4e-05,-0.0042,31077.0,2.0,2.0,2.0,5432000.0,6.435627634585063e-05,0.005705691539765395,10.34425545234668,1.0986122886681096,2361,0.0019665683382497543,0.0002943627610788962
POST-USD,PostCoin USD,0.001954,-8e-06,-0.0042,31002.0,2.0,2.0,2.0,15868000.0,6.451196696987291e-05,0.0019520934252274067,10.341839252978511,1.0986122886681096,2362,0.0022943297279580466,0.00033570630064629444
SPD-USD,Stipend USD,0.002344,-1e-05,-0.0042,30925.0,10.0,10.0,10.0,13191000.0,0.00032336297493936947,0.002341257117375054,10.339352533035376,2.3978952727983707,2363,0.0019665683382497543,0.00028126110027635145
IPL-USD,VouchForMe USD,0.000126,-1.6e-05,-0.11230000000000001,30863.0,0.0,0.0,0.0,245661000.0,0.0,0.000125992062666729,10.33734573514551,0.0,2364,0.002622091117666339,0.0003898990738958852
ORS-USD,ORS Group USD,0.000102,0.0,0.0,30737.0,153216.0,153216.0,153216.0,300000000.0,4.984741516738784,0.00010199479835370895,10.333254953167257,11.939610496189792,2365,0.002622091117666339,0.00034669889827949483
ARO-USD,Arionum USD,0.000192,0.000174,3.111272600000049,30642.0,24.0,24.0,24.0,159429000.0,0.0007832386919913843,0.00019198157035895633,10.33015953028869,3.2188758248682006,2366,0.002622091117666339,0.00034562260151704046
UPX-USD,uPlexa USD,1.2e-05,0.0,-0.0102,30609.0,9.0,9.0,9.0,2629000000.0,0.00029403116730373417,1.1999928000575994e-05,10.329082031939459,2.302585092994046,2367,0.0029498525073746312,0.00040801323530155194
EVC-USD,EventChain USD,0.000974,0.000283,0.40950000000000003,30447.0,6262.0,6262.0,6262.0,31250000.0,0.20566886721187638,0.0009735259697786534,10.32377558953593,8.742414582525413,2368,0.0029498525073746312,0.00040518177871451747
AMA-USD,AMATEN USD,0.004002,0.0,-0.0001,30300.0,1.0,1.0,1.0,7571000.0,3.3003300330033e-05,0.003994013299425871,10.318935994253193,0.6931471805599453,2369,0.0016388069485414618,0.00025911071771935466
ONX-USD,ownix USD,0.000279,-1e-06,-0.0042,29884.0,2.0,2.0,2.0,107073000.0,6.69254450542096e-05,0.00027896108673769855,10.305111961258355,1.0986122886681096,2370,0.002622091117666339,0.0003774694430543985
GCR-USD,Global Currency Reserve USD,0.000279,-1e-06,-0.0042,29871.0,2.0,2.0,2.0,107024000.0,6.69545713233571e-05,0.00027896108673769855,10.304676865781504,1.0986122886681096,2371,0.002622091117666339,0.0003746450757152023
CCN-USD,CustomContractNetwork USD,1.8e-05,0.0,-0.016,29796.0,5.0,5.0,5.0,1621000000.0,0.00016780775943079607,1.7999838001943975e-05,10.302162996284876,1.791759469228055,2372,0.0019665683382497543,0.0002928305119706859
ELTCOIN-USD,ELTCOIN USD,0.000331,-2.4e-05,-0.0678,29781.0,9893.0,9893.0,9893.0,90000000.0,0.3321916658272053,0.00033094523158523024,10.30165946315015,9.199683791787654,2373,0.0016388069485414618,0.00030155321205515954
WFX-USD,Webflix Token USD,2.05e-06,0.0,-0.0001,29677.0,0.0,0.0,0.0,14469000000.0,0.0,2.0499978987528717e-06,10.298161309566071,0.0,2374,0.0016388069485414618,0.0002774545222377182
NSD-USD,Nasdacoin USD,0.001011,-0.000166,-0.141,29592.0,5164.0,5164.0,5164.0,29268000.0,0.1745066234117329,0.0010104892836938053,10.295293125858327,8.549660381553739,2375,0.0016388069485414618,0.000264617997233702
EGEM-USD,EtherGem USD,0.001508,-7.5e-05,-0.0475,29384.0,670.0,670.0,670.0,19483000.0,0.02280152463925946,0.0015068641098048867,10.28823961904675,6.508769136971682,2376,0.0022943297279580466,0.00035730930846030677
GCC-USD,GuccioneCoin USD,0.001396,-6e-06,-0.0042,28309.0,3.0,3.0,3.0,20286000.0,0.0001059733653608393,0.0013950264979006336,10.250970378105945,1.3862943611198906,2377,0.0022943297279580466,0.0003337145203220532
MAY-USD,Theresa May Coin USD,0.000279,-1e-06,-0.0042,27915.0,11.0,11.0,11.0,100018000.0,0.0003940533763209744,0.00027896108673769855,10.236955280137042,2.4849066497880004,2378,0.0029498525073746312,0.0004007854681887874
CBM-USD,CryptoBonusMiles USD,5.58e-06,-2e-08,-0.0042,27905.0,8.0,8.0,8.0,4999000000.0,0.0002866869736606343,5.579984431857913e-06,10.236596998452152,2.1972245773362196,2379,0.0019665683382497543,0.0002828776631700748
ADZ-USD,Adzcoin USD,0.000558,-2e-06,-0.0042,27814.0,3.0,3.0,3.0,49827000.0,0.00010785935140576688,0.0005578443758894779,10.233330722509393,1.3862943611198906,2380,0.0019665683382497543,0.00029043994980547584
MONK-USD,MONK USD,0.002079,3.8e-05,0.0189,26953.0,496.0,496.0,496.0,12964000.0,0.018402404185062886,0.0020768418701503258,10.201886988329104,6.208590026096629,2381,0.0022943297279580466,0.00033466287988166194
BITC-USD,BitCash USD,0.001189,0.000406,0.5192,26397.0,194.0,194.0,194.0,22198000.0,0.007349319998484676,0.0011882936993055794,10.1810435286889,5.272999558563747,2382,0.0016388069485414618,0.00024758384052180434
BECN-USD,Beacon USD,0.014513,-0.000333,-0.022400000000000003,25841.0,256.0,256.0,256.0,1781000.0,0.009906737355365505,0.014408694395815623,10.159756354282166,5.54907608489522,2383,0.0022943297279580466,0.00033702149310441186
VEKTOR-USD,VEKTOR USD,6e-08,0.0,-0.0466,25393.0,93.0,93.0,93.0,391306000000.0,0.00366242665301461,5.999999820000007e-08,10.142268204629737,4.543294782270004,2384,0.0022943297279580466,0.0003412401185755163
KUV-USD,Kuverit USD,9.38e-06,0.0,-0.0001,24910.0,4.0,4.0,4.0,2654000000.0,0.00016057808109193095,9.379956008075097e-06,10.123064751970729,1.6094379124341003,2385,0.0022943297279580466,0.0003286582365859982
TBX-USD,Tokenbox USD,0.002205,-1e-05,-0.0046,24769.0,14.0,14.0,14.0,11235000.0,0.0005652226573539505,0.002202572555188959,10.117388522483406,2.70805020110221,2386,0.0029498525073746312,0.000425165828633504
SAMU-USD,Samusky USD,4.5e-05,0.0,-0.0002,24656.0,1.0,1.0,1.0,547842000.0,4.0558079169370536e-05,4.4998987530373974e-05,10.11281611481661,0.6931471805599453,2387,0.0029498525073746312,0.0004257640735860452
TWIN-USD,Twinci USD,0.122294,0.02992,0.3239,24458.0,32236.0,32236.0,32236.0,200000.0,1.3180145555646414,0.11537480486165508,10.10475352533102,10.380870140181768,2388,0.0019665683382497543,0.0003039506248668749
DDL-USD,DeFi Degen Land USD,1.6e-07,0.0,-0.005699999999999999,24428.0,33.0,33.0,33.0,150000000000.0,0.0013509087931881448,1.5999998720000138e-07,10.103526230135241,3.5263605246161616,2389,0.0016388069485414618,0.0002684230038698597
RHT-USD,Reward Hunters Token USD,3e-05,0.0,0.0,24328.0,145.0,145.0,145.0,800000000.0,0.005960210457086485,2.99995500089998e-05,10.099424333412122,4.983606621708336,2390,0.0022943297279580466,0.00032691377306440407
SNY-USD,Synthetify USD,0.004252,-7.7e-05,-0.0177,23917.0,19262.0,19262.0,19262.0,5625000.0,0.805368566291759,0.004242985791243541,10.082386592528753,9.865941436462158,2391,0.0022943297279580466,0.00038294202313969155
ETHPLO-USD,ETHplode USD,0.000529,-4e-06,-0.0067,23709.0,18.0,18.0,18.0,44823000.0,0.0007592053650512464,0.0005288601288257268,10.07365217905945,2.9444389791664403,2392,0.0019665683382497543,0.0003065849502345047
DGTX-USD,Digitex USD,2.5e-05,-2e-06,-0.060599999999999994,23630.0,101380.0,101380.0,101380.0,931036000.0,4.290308929327127,2.4999687505208236e-05,10.070314688371434,11.52664097585617,2393,0.0022943297279580466,0.0003134804673772074
KOMBAT-USD,Crypto Kombat USD,2.3369,-0.1697,-0.0677,23619.0,92.0,92.0,92.0,10107.0,0.0038951691434861765,1.2050422322839562,10.069849089751353,4.532599493153256,2394,0.0016388069485414618,0.0002862225282332823
CORX-USD,CorionX USD,0.000179,-2e-06,-0.0123,23297.0,365.0,365.0,365.0,129910000.0,0.01566725329441559,0.00017898398141152303,10.056122798959722,5.902633333401366,2395,0.0016388069485414618,0.00025283022123551873
RUNE9905-USD,Rune USD,1.7045,0.0293,0.0175,23040.0,465.0,465.0,465.0,13516.0,0.020182291666666668,0.9949170523293446,10.045030516645731,6.144185634125646,2396,0.0016388069485414618,0.00028710610697154433
VAULT-USD,VAULT USD,0.033772,-0.000142,-0.0042,22897.0,2.0,2.0,2.0,678009.0,8.734768746997423e-05,0.033214248870544354,10.038804849483757,1.0986122886681096,2397,0.0019665683382497543,0.00031577807897737706
ZCR-USD,ZCore USD,0.001793,-4.1e-05,-0.0222,22422.0,925.0,925.0,925.0,12506000.0,0.041254125412541254,0.0017913944943279728,10.01784249677353,6.8308742346461795,2398,0.0022943297279580466,0.0003460565059475423
ISA-USD,Islander USD,4.1e-05,-2e-06,-0.0484,22413.0,585.0,585.0,585.0,545754000.0,0.026100923571141747,4.099915952297296e-05,10.017441042611974,6.373319789577012,2399,0.0022943297279580466,0.0003556717627143471
NDX-USD,Indexed Finance USD,0.026056,-0.000121,-0.0046,22272.0,214.0,214.0,214.0,854801.0,0.009608477011494252,0.025722326155781006,10.011130461551485,5.3706380281276624,2400,0.0032776138970829235,0.0004545757801700487
ECO-USD,Ormeus Ecosystem USD,9.84e-06,1.9e-07,0.019299999999999998,21936.0,8.0,8.0,8.0,2230000000.0,0.00036469730123997083,9.839951587517587e-06,9.995929987925688,2.1972245773362196,2401,0.0019665683382497543,0.00029997215460923494
C2-USD,Coin2.1 USD,0.000279,-1e-06,-0.0042,21838.0,4.0,4.0,4.0,78246000.0,0.00018316695668101475,0.00027896108673769855,9.991452641264772,1.6094379124341003,2402,0.002622091117666339,0.00037158203672118487
GXT7310-USD,Gem Exchange and Trading USD,0.000261,5e-06,0.0202,21787.0,1206.0,1206.0,1206.0,83529000.0,0.055354110249231196,0.0002609659454253671,9.989114638503565,7.095893221097532,2403,0.002622091117666339,0.00037779546487263116
CNT-USD,Centurion USD,0.000279,-1e-06,-0.0042,21676.0,76.0,76.0,76.0,77664000.0,0.0035061819523897397,0.00027896108673769855,9.984007069594924,4.343805421853684,2404,0.0016388069485414618,0.00024056384688082768
PEX-USD,PearDAO USD,0.008652,0.001365,0.1873,21226.0,15.0,15.0,15.0,2453000.0,0.0007066804861961745,0.00861478594461848,9.963029235244443,2.772588722239781,2405,0.0019665683382497543,0.00031036131756112436
EKO-USD,EchoLink USD,4.2e-05,-1e-06,-0.016,21140.0,62.0,62.0,62.0,500000000.0,0.00293282876064333,4.199911802469522e-05,9.958969561995133,4.143134726391533,2406,0.002622091117666339,0.0003669437949988624
SHMN-USD,StrongHands Masternode USD,0.004466,0.002784,1.6555000000000002,20625.0,7.0,7.0,7.0,4619000.0,0.0003393939393939394,0.004456057014590593,9.934307694876015,2.0794415416798357,2407,0.003933136676499509,0.0004956602181448523
KNT-USD,Knekted USD,3.7e-05,-1e-06,-0.016,20190.0,16.0,16.0,16.0,549160000.0,0.0007924715205547301,3.699931551688386e-05,9.912992239550373,2.833213344056216,2408,0.0019665683382497543,0.0003062280370103247
LMT-USD,Lympo Market Token USD,0.000655,0.0,0.0,20090.0,18.0,18.0,18.0,30678000.0,0.000895968143354903,0.0006547855811244668,9.90802723257816,2.9444389791664403,2409,0.0016388069485414618,0.000267853904427571
EXE-USD,8X8 PROTOCOL USD,6.3e-05,0.0,-0.0001,19540.0,11.0,11.0,11.0,310000000.0,0.0005629477993858752,6.299801558334506e-05,9.880270101359944,2.4849066497880004,2410,0.0019665683382497543,0.0003023663350160008
TDP-USD,TrueDeck USD,0.000625,0.000121,0.2391,19199.0,11469.0,11469.0,11469.0,30718000.0,0.5973748632741288,0.0006248047688420805,9.862665558015873,9.347490210123416,2411,0.0019665683382497543,0.00029162245497272557
RVT-USD,Rivetz USD,0.000716,-3e-06,-0.0046,18786.0,0.0,0.0,0.0,26244000.0,0.0,0.0007157437942882322,9.840920420267299,0.0,2412,0.0019665683382497543,0.0003126120232324257
XDNA7262-USD,extraDNA USD,1.6e-05,0.0,-0.0001,18692.0,2.0,2.0,2.0,1190000000.0,0.00010699764605178686,1.5999872001365315e-05,9.835904401212332,1.0986122886681096,2413,0.002622091117666339,0.0003736901191807746
CCO-USD,Ccore USD,0.010993,6.4e-05,0.0058,18688.0,89.0,89.0,89.0,1700000.0,0.004762414383561644,0.010933016176580115,9.835690394470303,4.499809670330265,2414,0.0019665683382497543,0.00028173232346424414
ESCE-USD,Escroco Emerald USD,1.8e-05,0.0,-0.016,18383.0,4.0,4.0,4.0,1000000000.0,0.0002175923407496056,1.7999838001943975e-05,9.819236000088537,1.6094379124341003,2415,0.0022943297279580466,0.00033866610401105704
DCTO-USD,Decentralized Crypto Token USD,1.8e-05,0.0,-0.016,18255.0,0.0,0.0,0.0,993067000.0,0.0,1.7999838001943975e-05,9.812249072101856,0.0,2416,0.0019665683382497543,0.0003145222440103301
HEROEGG-USD,HeroFi USD,0.000212,0.0,0.0,18256.0,2.0,2.0,2.0,86226000.0,0.00010955302366345311,0.00021197753117553777,9.81230384711351,1.0986122886681096,2417,0.002622091117666339,0.00037538890591265435
FRST-USD,FirstCoin USD,0.000582,-6e-06,-0.0103,18177.0,3.0,3.0,3.0,31208000.0,0.00016504373659019642,0.0005818307036837859,9.807967350678716,1.3862943611198906,2418,0.0016388069485414618,0.0002526681685439256
GOSS-USD,Gossip Coin USD,0.000558,-2e-06,-0.0042,18130.0,25.0,25.0,25.0,32479000.0,0.0013789299503585218,0.0005578443758894779,9.805378459425809,3.258096538021482,2419,0.0016388069485414618,0.0002685517480416152
HYC-USD,HYCON USD,6.71e-06,0.0,0.0,17969.0,26615.0,26615.0,26615.0,2677000000.0,1.4811620012243307,6.709977488050703e-06,9.796458979777604,10.189267817698312,2420,0.0016388069485414618,0.0002538082460876748
ASAFE-USD,AllSafe USD,0.001954,-0.000289,-0.12869999999999998,17867.0,8.0,8.0,8.0,9145000.0,0.0004477528404320815,0.0019520934252274067,9.79076668247201,2.1972245773362196,2421,0.002622091117666339,0.0004044475833387477
AXE-USD,Axe USD,0.003349,-0.000294,-0.0808,17620.0,8.0,8.0,8.0,5261000.0,0.0004540295119182747,0.0033434045887079907,9.77684665156873,2.1972245773362196,2422,0.0022943297279580466,0.00035363195653566955
MST-USD,MustangCoin USD,0.027911,0.00745,0.3641,17593.0,15.0,15.0,15.0,630343.0,0.0008526118342522594,0.027528587409579554,9.77531321381262,2.772588722239781,2423,0.0019665683382497543,0.0003066932605609942
IC-USD,Ignition USD,0.011192,-4.7e-05,-0.0042,17450.0,0.0,0.0,0.0,1559000.0,0.0,0.011129832986755631,9.767152232578871,0.0,2424,0.0016388069485414618,0.00026991694592715717
AREPA-USD,Arepacoin USD,0.001013,1.8e-05,0.0179,17402.0,0.0,0.0,0.0,17187000.0,0.0,0.0010124872617400232,9.764397884134175,0.0,2425,0.0022943297279580466,0.0003385228167893096
BTAD-USD,Bitcoin Adult USD,0.000335,-1e-06,-0.0042,17276.0,0.0,0.0,0.0,51582000.0,0.0,0.00033494390002864393,9.757131416174783,0.0,2426,0.0019665683382497543,0.000312613349600495
ALPHR-USD,Alphr finance USD,0.009989,2.3e-05,0.0023,17271.0,14561.0,14561.0,14561.0,1729000.0,0.8430895721151063,0.00993943970475083,9.756841972194643,9.586170674954657,2427,0.0016388069485414618,0.0002876273343589152
YEE-USD,YEE USD,1.2e-05,-4e-06,-0.2493,15981.0,14604.0,14604.0,14604.0,1365000000.0,0.9138351792753895,1.1999928000575994e-05,9.679218367934409,9.58911921482184,2428,0.0016388069485414618,0.00028080063744631594
RENA-USD,Warena USD,0.002466,3.9e-05,0.0159,16921.0,24768.0,24768.0,24768.0,6862000.0,1.463743277584067,0.0024629644114833186,9.736369829484445,10.117348150251422,2429,0.0019665683382497543,0.0003007252298802122
TAJ-USD,TajCoin USD,0.000558,-2e-06,-0.0042,16721.0,2.0,2.0,2.0,29956000.0,0.00011961007116799235,0.0005578443758894779,9.724480496710003,1.0986122886681096,2430,0.002622091117666339,0.0003776150700294894
ANC-USD,Anoncoin USD,0.007815,-3.3e-05,-0.0042,16492.0,74.0,74.0,74.0,2110000.0,0.004487024011642009,0.007784621059133255,9.710691327448153,4.31748811353631,2431,0.0032776138970829235,0.0004396380522719348
AKA-USD,Akroma USD,0.000837,-4e-06,-0.0042,16057.0,5.0,5.0,5.0,19177000.0,0.0003113906707355048,0.0008366499108361338,9.68396244674463,1.791759469228055,2432,0.0019665683382497543,0.0002897715725277999
DRM-USD,Dreamcoin USD,0.005861,0.000536,0.10060000000000001,15971.0,8.0,8.0,8.0,2725000.0,0.0005009078955607038,0.005843891156903969,9.678592468183112,2.1972245773362196,2433,0.0019665683382497543,0.0003061534755816018
MORE-USD,More Coin USD,0.007815,-0.000593,-0.0706,15629.0,1043.0,1043.0,1043.0,2000000.0,0.06673491586153944,0.007784621059133255,9.656947423415522,6.950814768442584,2434,0.0019665683382497543,0.00031171603885894695
BSD-USD,BitSend USD,0.000474,2.6e-05,0.057999999999999996,15380.0,0.0,0.0,0.0,32415000.0,0.0,0.0004738876974861929,9.64088826045181,0.0,2435,0.0016388069485414618,0.0002601098159408148
BOUTS-USD,BoutsPro USD,0.000198,-1e-06,-0.0066,15174.0,0.0,0.0,0.0,76615000.0,0.0,0.0001979804005870798,9.627404615927698,0.0,2436,0.002622091117666339,0.00040811125685223773
EVN-USD,EvenCoin USD,0.000478,-8e-06,-0.016,14935.0,105506.0,105506.0,105506.0,31248000.0,7.064345497154336,0.0004778857943920711,9.611529685221559,11.566532580408047,2437,0.0029498525073746312,0.00038178966964834356
GLT-USD,GlobalToken USD,0.000112,0.0,-0.0042,14822.0,1.0,1.0,1.0,132764000.00000001,6.746727836999056e-05,0.00011199372846827,9.60393530751386,0.6931471805599453,2438,0.002622091117666339,0.0003930021511217533
FGC-USD,FantasyGold USD,0.000106,-3e-06,-0.0297,14812.0,145.0,145.0,145.0,139660000.0,0.009789359978395895,0.00010599438239697377,9.603260452582052,4.983606621708336,2439,0.0022943297279580466,0.0003363271689807878
PGN-USD,Pigeoncoin USD,1.92e-06,2e-08,0.0131,14393.0,2.0,2.0,2.0,7514000000.0,0.0001389564371569513,1.919998156802359e-06,9.57456673206775,1.0986122886681096,2440,0.0022943297279580466,0.00034695884457962864
